time (s),top_completeLatency (ms),top_transferred (messages),spout_completeLatency (ms),spout_transferred (messages),bolt_executeLatency (ms),bolt_executed (messages),capacity,bolt_processLatency (ms),bolt_executeLatency (ms),bolt_executed (messages),capacity,bolt_processLatency (ms)
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,1700,0,220,0.581,1480,0.063,0.458,0.167,240,0.003,114.92
39,0,1700,0,220,0.581,1480,0.063,0.458,0.167,240,0.003,114.92
40,0,1700,0,220,0.581,1480,0.063,0.458,0.167,240,0.003,114.92
42,0,1700,0,220,0.581,1480,0.063,0.458,0.167,240,0.003,114.92
43,0,1700,0,220,0.581,1480,0.063,0.458,0.167,240,0.003,114.92
45,0,1700,0,220,0.581,1480,0.063,0.458,0.167,240,0.003,114.92
46,0,1700,0,220,0.581,1480,0.063,0.458,0.167,240,0.003,114.92
48,0,5440,0,760,0.445,4760,0.041,0.22,0.1,800,0.001,24.556
49,0,5440,0,760,0.445,4760,0.041,0.22,0.1,800,0.001,24.556
51,0,5440,0,760,0.445,4760,0.041,0.22,0.1,800,0.001,24.556
52,0,5440,0,760,0.445,4760,0.041,0.22,0.1,800,0.001,24.556
53,0,5440,0,760,0.445,4760,0.041,0.22,0.1,800,0.001,24.556
55,0,5440,0,760,0.445,4760,0.041,0.22,0.1,800,0.001,24.556
56,0,5440,0,760,0.445,4760,0.041,0.22,0.1,800,0.001,24.556
57,0,9680,0,1300,0.355,8280,0.03,0.182,0.06,1340,0.001,19.012
59,0,9680,0,1300,0.355,8280,0.03,0.182,0.06,1340,0.001,19.012
60,0,9680,0,1300,0.355,8280,0.03,0.182,0.06,1340,0.001,19.012
62,0,9680,0,1300,0.355,8280,0.03,0.182,0.06,1340,0.001,19.012
63,0,9680,0,1300,0.355,8280,0.03,0.182,0.06,1340,0.001,19.012
64,0,9680,0,1300,0.355,8280,0.03,0.182,0.06,1340,0.001,19.012
66,0,9680,0,1300,0.355,8280,0.03,0.182,0.06,1340,0.001,19.012
67,0,13080,0,1760,0.318,11320,0.027,0.212,0.057,1760,0.001,16.098
68,0,13080,0,1760,0.318,11320,0.027,0.212,0.057,1760,0.001,16.098
70,0,13080,0,1760,0.318,11320,0.027,0.212,0.057,1760,0.001,16.098
71,0,13080,0,1760,0.318,11320,0.027,0.212,0.057,1760,0.001,16.098
73,0,13080,0,1760,0.318,11320,0.027,0.212,0.057,1760,0.001,16.098
74,0,13080,0,1760,0.318,11320,0.027,0.212,0.057,1760,0.001,16.098
75,0,13080,0,1760,0.318,11320,0.027,0.212,0.057,1760,0.001,16.098
77,0,16800,0,2280,0.289,14580,0.024,0.197,0.044,2260,0.001,14.15
78,0,16800,0,2280,0.289,14580,0.024,0.197,0.044,2260,0.001,14.15
79,0,16800,0,2280,0.289,14580,0.024,0.197,0.044,2260,0.001,14.15
81,0,16800,0,2280,0.289,14580,0.024,0.197,0.044,2260,0.001,14.15
82,0,16800,0,2280,0.289,14580,0.024,0.197,0.044,2260,0.001,14.15
83,0,16800,0,2280,0.289,14580,0.024,0.197,0.044,2260,0.001,14.15
85,0,16800,0,2280,0.289,14580,0.024,0.197,0.044,2260,0.001,14.15
86,0,16800,0,2280,0.289,14580,0.024,0.197,0.044,2260,0.001,14.15
88,0,20920,0,2840,0.272,18020,0.022,0.178,0.035,2820,0.001,12.345
89,0,20920,0,2840,0.272,18020,0.022,0.178,0.035,2820,0.001,12.345
90,0,20920,0,2840,0.272,18020,0.022,0.178,0.035,2820,0.001,12.345
92,0,20920,0,2840,0.272,18020,0.022,0.178,0.035,2820,0.001,12.345
93,0,20920,0,2840,0.272,18020,0.022,0.178,0.035,2820,0.001,12.345
95,0,20920,0,2840,0.272,18020,0.022,0.178,0.035,2820,0.001,12.345
96,0,20920,0,2840,0.272,18020,0.022,0.178,0.035,2820,0.001,12.345
97,0,24160,0,3260,0.273,20920,0.024,0.164,0.055,3280,0.001,11.931
99,0,24160,0,3260,0.273,20920,0.024,0.164,0.055,3280,0.001,11.931
100,0,24160,0,3260,0.273,20920,0.024,0.164,0.055,3280,0.001,11.931
101,0,24160,0,3260,0.273,20920,0.024,0.164,0.055,3280,0.001,11.931
103,0,24160,0,3260,0.273,20920,0.024,0.164,0.055,3280,0.001,11.931
104,0,24160,0,3260,0.273,20920,0.024,0.164,0.055,3280,0.001,11.931
105,0,24160,0,3260,0.273,20920,0.024,0.164,0.055,3280,0.001,11.931
107,0,24160,0,3260,0.273,20920,0.024,0.164,0.055,3280,0.001,11.931
