time (s),top_completeLatency (ms),top_transferred (messages),spout_completeLatency (ms),spout_transferred (messages),bolt_executeLatency (ms),bolt_executed (messages),capacity,bolt_processLatency (ms),bolt_executeLatency (ms),bolt_executed (messages),capacity,bolt_processLatency (ms)
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0
31,0,2600,0,360,0.867,2260,0.078,0.191,0,340,0,18.412
32,0,2600,0,360,0.867,2260,0.078,0.191,0,340,0,18.412
34,0,2600,0,360,0.867,2260,0.078,0.191,0,340,0,18.412
35,0,2600,0,360,0.867,2260,0.078,0.191,0,340,0,18.412
36,0,2600,0,360,0.867,2260,0.078,0.191,0,340,0,18.412
38,0,2600,0,360,0.867,2260,0.078,0.191,0,340,0,18.412
39,0,2600,0,360,0.867,2260,0.078,0.191,0,340,0,18.412
40,0,6360,0,860,0.509,5540,0.06,0.139,0.023,880,0.001,15.619
42,0,6360,0,860,0.509,5540,0.06,0.139,0.023,880,0.001,15.619
43,0,6360,0,860,0.509,5540,0.06,0.139,0.023,880,0.001,15.619
44,0,6360,0,860,0.509,5540,0.06,0.139,0.023,880,0.001,15.619
46,0,6360,0,860,0.509,5540,0.06,0.139,0.023,880,0.001,15.619
47,0,6360,0,860,0.509,5540,0.06,0.139,0.023,880,0.001,15.619
48,0,6360,0,860,0.509,5540,0.06,0.139,0.023,880,0.001,15.619
50,0,6360,0,860,0.509,5540,0.06,0.139,0.023,880,0.001,15.619
51,0,9700,0,1280,0.45,8480,0.055,0.134,0.03,1320,0.001,12.467
52,0,9700,0,1280,0.45,8480,0.055,0.134,0.03,1320,0.001,12.467
54,0,9700,0,1280,0.45,8480,0.055,0.134,0.03,1320,0.001,12.467
55,0,9700,0,1280,0.45,8480,0.055,0.134,0.03,1320,0.001,12.467
57,0,9700,0,1280,0.45,8480,0.055,0.134,0.03,1320,0.001,12.467
58,0,9700,0,1280,0.45,8480,0.055,0.134,0.03,1320,0.001,12.467
59,0,9700,0,1280,0.45,8480,0.055,0.134,0.03,1320,0.001,12.467
61,0,13420,0,1800,0.401,11560,0.045,0.121,0.022,1780,0,11.145
62,0,13420,0,1800,0.401,11560,0.045,0.121,0.022,1780,0,11.145
63,0,13420,0,1800,0.401,11560,0.045,0.121,0.022,1780,0,11.145
65,0,13420,0,1800,0.401,11560,0.045,0.121,0.022,1780,0,11.145
66,0,13420,0,1800,0.401,11560,0.045,0.121,0.022,1780,0,11.145
67,0,13420,0,1800,0.401,11560,0.045,0.121,0.022,1780,0,11.145
69,0,13420,0,1800,0.401,11560,0.045,0.121,0.022,1780,0,11.145
70,0,13420,0,1800,0.401,11560,0.045,0.121,0.022,1780,0,11.145
72,0,17680,0,2380,0.345,15420,0.036,0.112,0.025,2400,0,9.832
73,0,17680,0,2380,0.345,15420,0.036,0.112,0.025,2400,0,9.832
74,0,17680,0,2380,0.345,15420,0.036,0.112,0.025,2400,0,9.832
76,0,17680,0,2380,0.345,15420,0.036,0.112,0.025,2400,0,9.832
77,0,17680,0,2380,0.345,15420,0.036,0.112,0.025,2400,0,9.832
78,0,17680,0,2380,0.345,15420,0.036,0.112,0.025,2400,0,9.832
80,0,17680,0,2380,0.345,15420,0.036,0.112,0.025,2400,0,9.832
81,0,21100,0,2840,0.322,18240,0.033,0.101,0.028,2840,0.001,8.932
82,0,21100,0,2840,0.322,18240,0.033,0.101,0.028,2840,0.001,8.932
84,0,21100,0,2840,0.322,18240,0.033,0.101,0.028,2840,0.001,8.932
85,0,21100,0,2840,0.322,18240,0.033,0.101,0.028,2840,0.001,8.932
86,0,21100,0,2840,0.322,18240,0.033,0.101,0.028,2840,0.001,8.932
88,0,21100,0,2840,0.322,18240,0.033,0.101,0.028,2840,0.001,8.932
89,0,21100,0,2840,0.322,18240,0.033,0.101,0.028,2840,0.001,8.932
90,0,21100,0,2840,0.322,18240,0.033,0.101,0.028,2840,0.001,8.932
92,0,25140,0,3400,0.298,21720,0.03,0.098,0.024,3380,0.001,8.281
93,0,25140,0,3400,0.298,21720,0.03,0.098,0.024,3380,0.001,8.281
94,0,25140,0,3400,0.298,21720,0.03,0.098,0.024,3380,0.001,8.281
96,0,25140,0,3400,0.298,21720,0.03,0.098,0.024,3380,0.001,8.281
97,0,25140,0,3400,0.298,21720,0.03,0.098,0.024,3380,0.001,8.281
98,0,25140,0,3400,0.298,21720,0.03,0.098,0.024,3380,0.001,8.281
100,0,25140,0,3400,0.298,21720,0.03,0.098,0.024,3380,0.001,8.281
101,0,28880,0,3900,0.301,24980,0.028,0.099,0.021,3900,0,7.756
102,0,28880,0,3900,0.301,24980,0.028,0.099,0.021,3900,0,7.756
