time (s),top_completeLatency (ms),top_transferred (messages),spout_completeLatency (ms),spout_transferred (messages),bolt_executeLatency (ms),bolt_executed (messages),capacity,bolt_processLatency (ms),bolt_executeLatency (ms),bolt_executed (messages),capacity,bolt_processLatency (ms)
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0
31,0,2520,0,340,0.481,2120,0.042,0.228,0,340,0,22.642
32,0,2520,0,340,0.481,2120,0.042,0.228,0,340,0,22.642
34,0,2520,0,340,0.481,2120,0.042,0.228,0,340,0,22.642
35,0,2520,0,340,0.481,2120,0.042,0.228,0,340,0,22.642
36,0,2520,0,340,0.481,2120,0.042,0.228,0,340,0,22.642
38,0,2520,0,340,0.481,2120,0.042,0.228,0,340,0,22.642
39,0,2520,0,340,0.481,2120,0.042,0.228,0,340,0,22.642
40,0,6340,0,840,0.365,5480,0.034,0.166,0.07,860,0.001,15.426
42,0,6340,0,840,0.365,5480,0.034,0.166,0.07,860,0.001,15.426
43,0,6340,0,840,0.365,5480,0.034,0.166,0.07,860,0.001,15.426
44,0,6340,0,840,0.365,5480,0.034,0.166,0.07,860,0.001,15.426
46,0,6340,0,840,0.365,5480,0.034,0.166,0.07,860,0.001,15.426
47,0,6340,0,840,0.365,5480,0.034,0.166,0.07,860,0.001,15.426
49,0,6340,0,840,0.365,5480,0.034,0.166,0.07,860,0.001,15.426
50,0,6340,0,840,0.365,5480,0.034,0.166,0.07,860,0.001,15.426
51,0,9680,0,1320,0.31,8440,0.028,0.142,0.046,1300,0.001,12.817
53,0,9680,0,1320,0.31,8440,0.028,0.142,0.046,1300,0.001,12.817
54,0,9680,0,1320,0.31,8440,0.028,0.142,0.046,1300,0.001,12.817
55,0,9680,0,1320,0.31,8440,0.028,0.142,0.046,1300,0.001,12.817
57,0,9680,0,1320,0.31,8440,0.028,0.142,0.046,1300,0.001,12.817
58,0,9680,0,1320,0.31,8440,0.028,0.142,0.046,1300,0.001,12.817
59,0,9680,0,1320,0.31,8440,0.028,0.142,0.046,1300,0.001,12.817
61,0,13040,0,1780,0.267,11320,0.025,0.131,0.033,1800,0.001,11.177
62,0,13040,0,1780,0.267,11320,0.025,0.131,0.033,1800,0.001,11.177
63,0,13040,0,1780,0.267,11320,0.025,0.131,0.033,1800,0.001,11.177
65,0,13040,0,1780,0.267,11320,0.025,0.131,0.033,1800,0.001,11.177
66,0,13040,0,1780,0.267,11320,0.025,0.131,0.033,1800,0.001,11.177
68,0,13040,0,1780,0.267,11320,0.025,0.131,0.033,1800,0.001,11.177
69,0,13040,0,1780,0.267,11320,0.025,0.131,0.033,1800,0.001,11.177
70,0,13040,0,1780,0.267,11320,0.025,0.131,0.033,1800,0.001,11.177
72,0,17540,0,2360,0.242,15200,0.022,0.116,0.034,2320,0,9.855
73,0,17540,0,2360,0.242,15200,0.022,0.116,0.034,2320,0,9.855
74,0,17540,0,2360,0.242,15200,0.022,0.116,0.034,2320,0,9.855
76,0,17540,0,2360,0.242,15200,0.022,0.116,0.034,2320,0,9.855
77,0,17540,0,2360,0.242,15200,0.022,0.116,0.034,2320,0,9.855
79,0,17540,0,2360,0.242,15200,0.022,0.116,0.034,2320,0,9.855
80,0,17540,0,2360,0.242,15200,0.022,0.116,0.034,2320,0,9.855
81,0,20920,0,2820,0.231,18080,0.02,0.106,0.028,2820,0,9.061
83,0,20920,0,2820,0.231,18080,0.02,0.106,0.028,2820,0,9.061
84,0,20920,0,2820,0.231,18080,0.02,0.106,0.028,2820,0,9.061
85,0,20920,0,2820,0.231,18080,0.02,0.106,0.028,2820,0,9.061
87,0,20920,0,2820,0.231,18080,0.02,0.106,0.028,2820,0,9.061
88,0,20920,0,2820,0.231,18080,0.02,0.106,0.028,2820,0,9.061
89,0,20920,0,2820,0.231,18080,0.02,0.106,0.028,2820,0,9.061
91,0,20920,0,2820,0.231,18080,0.02,0.106,0.028,2820,0,9.061
92,0,24280,0,3300,0.216,20880,0.018,0.114,0.025,3260,0,8.49
93,0,24280,0,3300,0.216,20880,0.018,0.114,0.025,3260,0,8.49
94,0,24280,0,3300,0.216,20880,0.018,0.114,0.025,3260,0,8.49
96,0,24280,0,3300,0.216,20880,0.018,0.114,0.025,3260,0,8.49
97,0,24280,0,3300,0.216,20880,0.018,0.114,0.025,3260,0,8.49
99,0,24280,0,3300,0.216,20880,0.018,0.114,0.025,3260,0,8.49
100,0,24280,0,3300,0.216,20880,0.018,0.114,0.025,3260,0,8.49
101,0,28620,0,3880,0.21,24800,0.018,0.112,0.026,3860,0,8.355
103,0,28620,0,3880,0.21,24800,0.018,0.112,0.026,3860,0,8.355
