time (s),top_completeLatency (ms),top_transferred (messages),spout_completeLatency (ms),spout_transferred (messages),bolt_executeLatency (ms),bolt_executed (messages),capacity,bolt_processLatency (ms),bolt_executeLatency (ms),bolt_executed (messages),capacity,bolt_processLatency (ms)
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,1020,0,240,0.5,480,0.014,0.234,0.286,140,0.002,18.786
30,0,1020,0,240,0.5,480,0.014,0.234,0.286,140,0.002,18.786
31,0,1020,0,240,0.5,480,0.014,0.234,0.286,140,0.002,18.786
32,0,1020,0,240,0.5,480,0.014,0.234,0.286,140,0.002,18.786
34,0,1020,0,240,0.5,480,0.014,0.234,0.286,140,0.002,18.786
35,0,1020,0,240,0.5,480,0.014,0.234,0.286,140,0.002,18.786
36,0,1020,0,240,0.5,480,0.014,0.234,0.286,140,0.002,18.786
38,0,4780,0,640,1.986,4160,0.151,0.89,0.061,660,0.001,267.22
39,0,4780,0,640,1.986,4160,0.151,0.89,0.061,660,0.001,267.22
40,0,4780,0,640,1.986,4160,0.151,0.89,0.061,660,0.001,267.22
42,0,4780,0,640,1.986,4160,0.151,0.89,0.061,660,0.001,267.22
43,0,4780,0,640,1.986,4160,0.151,0.89,0.061,660,0.001,267.22
44,0,4780,0,640,1.986,4160,0.151,0.89,0.061,660,0.001,267.22
46,0,4780,0,640,1.986,4160,0.151,0.89,0.061,660,0.001,267.22
47,0,4780,0,640,1.986,4160,0.151,0.89,0.061,660,0.001,267.22
48,0,8240,0,1160,1.262,7100,0.114,0.572,0.038,1060,0.001,133.64
50,0,8240,0,1160,1.262,7100,0.114,0.572,0.038,1060,0.001,133.64
52,0,8240,0,1160,1.262,7100,0.114,0.572,0.038,1060,0.001,133.64
53,0,8240,0,1160,1.262,7100,0.114,0.572,0.038,1060,0.001,133.64
54,0,8240,0,1160,1.262,7100,0.114,0.572,0.038,1060,0.001,133.64
56,0,8240,0,1160,1.262,7100,0.114,0.572,0.038,1060,0.001,133.64
57,0,8240,0,1160,1.262,7100,0.114,0.572,0.038,1060,0.001,133.64
58,0,11580,0,1580,0.948,9980,0.093,0.423,0.051,1580,0.002,109.18
60,0,11580,0,1580,0.948,9980,0.093,0.423,0.051,1580,0.002,109.18
61,0,11580,0,1580,0.948,9980,0.093,0.423,0.051,1580,0.002,109.18
62,0,11580,0,1580,0.948,9980,0.093,0.423,0.051,1580,0.002,109.18
64,0,11580,0,1580,0.948,9980,0.093,0.423,0.051,1580,0.002,109.18
65,0,11580,0,1580,0.948,9980,0.093,0.423,0.051,1580,0.002,109.18
66,0,11580,0,1580,0.948,9980,0.093,0.423,0.051,1580,0.002,109.18
68,0,16080,0,2160,0.732,13940,0.076,0.346,0.037,2140,0.001,80.229
69,0,16080,0,2160,0.732,13940,0.076,0.346,0.037,2140,0.001,80.229
71,0,16080,0,2160,0.732,13940,0.076,0.346,0.037,2140,0.001,80.229
72,0,16080,0,2160,0.732,13940,0.076,0.346,0.037,2140,0.001,80.229
73,0,16080,0,2160,0.732,13940,0.076,0.346,0.037,2140,0.001,80.229
75,0,16080,0,2160,0.732,13940,0.076,0.346,0.037,2140,0.001,80.229
76,0,16080,0,2160,0.732,13940,0.076,0.346,0.037,2140,0.001,80.229
77,0,16080,0,2160,0.732,13940,0.076,0.346,0.037,2140,0.001,80.229
79,0,19540,0,2640,0.63,16900,0.066,0.302,0.031,2620,0.001,65.463
80,0,19540,0,2640,0.63,16900,0.066,0.302,0.031,2620,0.001,65.463
81,0,19540,0,2640,0.63,16900,0.066,0.302,0.031,2620,0.001,65.463
83,0,19540,0,2640,0.63,16900,0.066,0.302,0.031,2620,0.001,65.463
84,0,19540,0,2640,0.63,16900,0.066,0.302,0.031,2620,0.001,65.463
85,0,19540,0,2640,0.63,16900,0.066,0.302,0.031,2620,0.001,65.463
87,0,19540,0,2640,0.63,16900,0.066,0.302,0.031,2620,0.001,65.463
88,0,22920,0,3100,0.558,19820,0.059,0.274,0.026,3100,0.001,56.71
89,0,22920,0,3100,0.558,19820,0.059,0.274,0.026,3100,0.001,56.71
91,0,22920,0,3100,0.558,19820,0.059,0.274,0.026,3100,0.001,56.71
92,0,22920,0,3100,0.558,19820,0.059,0.274,0.026,3100,0.001,56.71
93,0,22920,0,3100,0.558,19820,0.059,0.274,0.026,3100,0.001,56.71
95,0,22920,0,3100,0.558,19820,0.059,0.274,0.026,3100,0.001,56.71
96,0,22920,0,3100,0.558,19820,0.059,0.274,0.026,3100,0.001,56.71
97,0,22920,0,3100,0.558,19820,0.059,0.274,0.026,3100,0.001,56.71
99,0,27340,0,3680,0.51,23740,0.051,0.252,0.022,3700,0.001,49.201
100,0,27340,0,3680,0.51,23740,0.051,0.252,0.022,3700,0.001,49.201
