time (s),top_completeLatency (ms),top_transferred (messages),spout_completeLatency (ms),spout_transferred (messages),bolt_executeLatency (ms),bolt_executed (messages),capacity,bolt_processLatency (ms),bolt_executeLatency (ms),bolt_executed (messages),capacity,bolt_processLatency (ms)
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,600,0,160,3.2,400,0.151,8.65,0,140,0,549.14
42,0,600,0,160,3.2,400,0.151,8.65,0,140,0,549.14
43,0,600,0,160,3.2,400,0.151,8.65,0,140,0,549.14
45,0,600,0,160,3.2,400,0.151,8.65,0,140,0,549.14
46,0,600,0,160,3.2,400,0.151,8.65,0,140,0,549.14
47,0,600,0,160,3.2,400,0.151,8.65,0,140,0,549.14
49,0,600,0,160,3.2,400,0.151,8.65,0,140,0,549.14
50,0,600,0,160,3.2,400,0.151,8.65,0,140,0,549.14
51,0,4480,0,600,6.814,3760,0.579,2.951,0,600,0,836.67
53,0,4480,0,600,6.814,3760,0.579,2.951,0,600,0,836.67
54,0,4480,0,600,6.814,3760,0.579,2.951,0,600,0,836.67
55,0,4480,0,600,6.814,3760,0.579,2.951,0,600,0,836.67
57,0,4480,0,600,6.814,3760,0.579,2.951,0,600,0,836.67
58,0,4480,0,600,6.814,3760,0.579,2.951,0,600,0,836.67
59,0,4480,0,600,6.814,3760,0.579,2.951,0,600,0,836.67
61,0,7900,0,1060,4.345,6840,0.436,1.937,0,1000,0,506.12
62,0,7900,0,1060,4.345,6840,0.436,1.937,0,1000,0,506.12
64,0,7900,0,1060,4.345,6840,0.436,1.937,0,1000,0,506.12
65,0,7900,0,1060,4.345,6840,0.436,1.937,0,1000,0,506.12
66,0,7900,0,1060,4.345,6840,0.436,1.937,0,1000,0,506.12
68,0,7900,0,1060,4.345,6840,0.436,1.937,0,1000,0,506.12
69,0,7900,0,1060,4.345,6840,0.436,1.937,0,1000,0,506.12
70,0,7900,0,1060,4.345,6840,0.436,1.937,0,1000,0,506.12
72,0,11320,0,1520,3.348,9760,0.381,1.417,0.013,1500,0.001,347.39
73,0,11320,0,1520,3.348,9760,0.381,1.417,0.013,1500,0.001,347.39
74,0,11320,0,1520,3.348,9760,0.381,1.417,0.013,1500,0.001,347.39
76,0,11320,0,1520,3.348,9760,0.381,1.417,0.013,1500,0.001,347.39
77,0,11320,0,1520,3.348,9760,0.381,1.417,0.013,1500,0.001,347.39
78,0,11320,0,1520,3.348,9760,0.381,1.417,0.013,1500,0.001,347.39
80,0,11320,0,1520,3.348,9760,0.381,1.417,0.013,1500,0.001,347.39
81,0,15600,0,2100,2.598,13540,0.324,1.07,0.009,2160,0,263.91
82,0,15600,0,2100,2.598,13540,0.324,1.07,0.009,2160,0,263.91
84,0,15600,0,2100,2.598,13540,0.324,1.07,0.009,2160,0,263.91
85,0,15600,0,2100,2.598,13540,0.324,1.07,0.009,2160,0,263.91
87,0,15600,0,2100,2.598,13540,0.324,1.07,0.009,2160,0,263.91
88,0,15600,0,2100,2.598,13540,0.324,1.07,0.009,2160,0,263.91
89,0,15600,0,2100,2.598,13540,0.324,1.07,0.009,2160,0,263.91
91,0,19100,0,2540,2.192,16520,0.276,0.899,0.023,2580,0,215.31
92,0,19100,0,2540,2.192,16520,0.276,0.899,0.023,2580,0,215.31
93,0,19100,0,2540,2.192,16520,0.276,0.899,0.023,2580,0,215.31
95,0,19100,0,2540,2.192,16520,0.276,0.899,0.023,2580,0,215.31
96,0,19100,0,2540,2.192,16520,0.276,0.899,0.023,2580,0,215.31
97,0,19100,0,2540,2.192,16520,0.276,0.899,0.023,2580,0,215.31
99,0,19100,0,2540,2.192,16520,0.276,0.899,0.023,2580,0,215.31
100,0,19100,0,2540,2.192,16520,0.276,0.899,0.023,2580,0,215.31
101,0,22500,0,3000,1.898,19500,0.241,0.793,0.02,3020,0,188.91
103,0,22500,0,3000,1.898,19500,0.241,0.793,0.02,3020,0,188.91
104,0,22500,0,3000,1.898,19500,0.241,0.793,0.02,3020,0,188.91
105,0,22500,0,3000,1.898,19500,0.241,0.793,0.02,3020,0,188.91
107,0,22500,0,3000,1.898,19500,0.241,0.793,0.02,3020,0,188.91
108,0,22500,0,3000,1.898,19500,0.241,0.793,0.02,3020,0,188.91
110,0,22500,0,3000,1.898,19500,0.241,0.793,0.02,3020,0,188.91
