time (s),top_completeLatency (ms),top_transferred (messages),spout_completeLatency (ms),spout_transferred (messages),bolt_executeLatency (ms),bolt_executed (messages),capacity,bolt_processLatency (ms),bolt_executeLatency (ms),bolt_executed (messages),capacity,bolt_processLatency (ms)
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
56,0,1880,0,300,8.688,1280,0.477,2.446,0.667,300,0.015,1406.2
57,0,1880,0,300,8.688,1280,0.477,2.446,0.667,300,0.015,1406.2
59,0,1880,0,300,8.688,1280,0.477,2.446,0.667,300,0.015,1406.2
60,0,1880,0,300,8.688,1280,0.477,2.446,0.667,300,0.015,1406.2
61,0,1880,0,300,8.688,1280,0.477,2.446,0.667,300,0.015,1406.2
63,0,1880,0,300,8.688,1280,0.477,2.446,0.667,300,0.015,1406.2
64,0,1880,0,300,8.688,1280,0.477,2.446,0.667,300,0.015,1406.2
65,0,1880,0,300,8.688,1280,0.477,2.446,0.667,300,0.015,1406.2
67,0,6080,0,840,5.082,5100,0.56,0.982,0.238,840,0.008,574
68,0,6080,0,840,5.082,5100,0.56,0.982,0.238,840,0.008,574
69,0,6080,0,840,5.082,5100,0.56,0.982,0.238,840,0.008,574
71,0,6080,0,840,5.082,5100,0.56,0.982,0.238,840,0.008,574
72,0,6080,0,840,5.082,5100,0.56,0.982,0.238,840,0.008,574
73,0,6080,0,840,5.082,5100,0.56,0.982,0.238,840,0.008,574
75,0,6080,0,840,5.082,5100,0.56,0.982,0.238,840,0.008,574
76,0,9920,0,1360,3.349,8600,0.399,0.762,0.176,1360,0.005,348.93
77,0,9920,0,1360,3.349,8600,0.399,0.762,0.176,1360,0.005,348.93
79,0,9920,0,1360,3.349,8600,0.399,0.762,0.176,1360,0.005,348.93
80,0,9920,0,1360,3.349,8600,0.399,0.762,0.176,1360,0.005,348.93
81,0,9920,0,1360,3.349,8600,0.399,0.762,0.176,1360,0.005,348.93
83,0,9920,0,1360,3.349,8600,0.399,0.762,0.176,1360,0.005,348.93
84,0,9920,0,1360,3.349,8600,0.399,0.762,0.176,1360,0.005,348.93
85,0,9920,0,1360,3.349,8600,0.399,0.762,0.176,1360,0.005,348.93
87,0,13240,0,1780,2.618,11520,0.322,0.605,0.138,1740,0.004,267.67
88,0,13240,0,1780,2.618,11520,0.322,0.605,0.138,1740,0.004,267.67
89,0,13240,0,1780,2.618,11520,0.322,0.605,0.138,1740,0.004,267.67
91,0,13240,0,1780,2.618,11520,0.322,0.605,0.138,1740,0.004,267.67
92,0,13240,0,1780,2.618,11520,0.322,0.605,0.138,1740,0.004,267.67
93,0,13240,0,1780,2.618,11520,0.322,0.605,0.138,1740,0.004,267.67
95,0,13240,0,1780,2.618,11520,0.322,0.605,0.138,1740,0.004,267.67
96,0,13240,0,1780,2.618,11520,0.322,0.605,0.138,1740,0.004,267.67
97,0,17380,0,2360,2.052,15020,0.268,0.537,0.11,2360,0.003,204.6
99,0,17380,0,2360,2.052,15020,0.268,0.537,0.11,2360,0.003,204.6
100,0,17380,0,2360,2.052,15020,0.268,0.537,0.11,2360,0.003,204.6
101,0,17380,0,2360,2.052,15020,0.268,0.537,0.11,2360,0.003,204.6
103,0,17380,0,2360,2.052,15020,0.268,0.537,0.11,2360,0.003,204.6
104,0,17380,0,2360,2.052,15020,0.268,0.537,0.11,2360,0.003,204.6
105,0,17380,0,2360,2.052,15020,0.268,0.537,0.11,2360,0.003,204.6
107,0,21060,0,2860,1.787,18160,0.219,0.472,0.099,2840,0.003,174.22
108,0,21060,0,2860,1.787,18160,0.219,0.472,0.099,2840,0.003,174.22
109,0,21060,0,2860,1.787,18160,0.219,0.472,0.099,2840,0.003,174.22
