time (s),top_completeLatency (ms),top_transferred (messages),spout_completeLatency (ms),spout_transferred (messages),bolt_executeLatency (ms),bolt_executed (messages),capacity,bolt_processLatency (ms),bolt_executeLatency (ms),bolt_executed (messages),capacity,bolt_processLatency (ms)
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0
31,0,1840,0,240,1.225,1600,0.112,1.289,0,260,0,113.58
32,0,1840,0,240,1.225,1600,0.112,1.289,0,260,0,113.58
34,0,1840,0,240,1.225,1600,0.112,1.289,0,260,0,113.58
35,0,1840,0,240,1.225,1600,0.112,1.289,0,260,0,113.58
37,0,1840,0,240,1.225,1600,0.112,1.289,0,260,0,113.58
39,0,1840,0,240,1.225,1600,0.112,1.289,0,260,0,113.58
40,0,1840,0,240,1.225,1600,0.112,1.289,0,260,0,113.58
42,0,5140,0,720,0.611,4520,0.075,0.598,0.029,700,0.001,45.189
43,0,5140,0,720,0.611,4520,0.075,0.598,0.029,700,0.001,45.189
44,0,5140,0,720,0.611,4520,0.075,0.598,0.029,700,0.001,45.189
46,0,5140,0,720,0.611,4520,0.075,0.598,0.029,700,0.001,45.189
47,0,5140,0,720,0.611,4520,0.075,0.598,0.029,700,0.001,45.189
48,0,5140,0,720,0.611,4520,0.075,0.598,0.029,700,0.001,45.189
50,0,5140,0,720,0.611,4520,0.075,0.598,0.029,700,0.001,45.189
51,0,9300,0,1300,0.483,8040,0.054,0.409,0.063,1280,0.002,28.775
52,0,9300,0,1300,0.483,8040,0.054,0.409,0.063,1280,0.002,28.775
54,0,9300,0,1300,0.483,8040,0.054,0.409,0.063,1280,0.002,28.775
55,0,9300,0,1300,0.483,8040,0.054,0.409,0.063,1280,0.002,28.775
56,0,9300,0,1300,0.483,8040,0.054,0.409,0.063,1280,0.002,28.775
58,0,9300,0,1300,0.483,8040,0.054,0.409,0.063,1280,0.002,28.775
59,0,9300,0,1300,0.483,8040,0.054,0.409,0.063,1280,0.002,28.775
60,0,9300,0,1300,0.483,8040,0.054,0.409,0.063,1280,0.002,28.775
62,0,12540,0,1680,0.438,10860,0.047,0.327,0.06,1680,0.002,23.484
63,0,12540,0,1680,0.438,10860,0.047,0.327,0.06,1680,0.002,23.484
64,0,12540,0,1680,0.438,10860,0.047,0.327,0.06,1680,0.002,23.484
66,0,12540,0,1680,0.438,10860,0.047,0.327,0.06,1680,0.002,23.484
67,0,12540,0,1680,0.438,10860,0.047,0.327,0.06,1680,0.002,23.484
68,0,12540,0,1680,0.438,10860,0.047,0.327,0.06,1680,0.002,23.484
70,0,12540,0,1680,0.438,10860,0.047,0.327,0.06,1680,0.002,23.484
71,0,16320,0,2220,0.384,14160,0.039,0.265,0.045,2200,0.001,19.363
72,0,16320,0,2220,0.384,14160,0.039,0.265,0.045,2200,0.001,19.363
74,0,16320,0,2220,0.384,14160,0.039,0.265,0.045,2200,0.001,19.363
75,0,16320,0,2220,0.384,14160,0.039,0.265,0.045,2200,0.001,19.363
76,0,16320,0,2220,0.384,14160,0.039,0.265,0.045,2200,0.001,19.363
78,0,16320,0,2220,0.384,14160,0.039,0.265,0.045,2200,0.001,19.363
79,0,16320,0,2220,0.384,14160,0.039,0.265,0.045,2200,0.001,19.363
80,0,16320,0,2220,0.384,14160,0.039,0.265,0.045,2200,0.001,19.363
82,0,20400,0,2760,0.34,17680,0.034,0.246,0.043,2760,0.001,16.74
83,0,20400,0,2760,0.34,17680,0.034,0.246,0.043,2760,0.001,16.74
84,0,20400,0,2760,0.34,17680,0.034,0.246,0.043,2760,0.001,16.74
86,0,20400,0,2760,0.34,17680,0.034,0.246,0.043,2760,0.001,16.74
87,0,20400,0,2760,0.34,17680,0.034,0.246,0.043,2760,0.001,16.74
88,0,20400,0,2760,0.34,17680,0.034,0.246,0.043,2760,0.001,16.74
90,0,20400,0,2760,0.34,17680,0.034,0.246,0.043,2760,0.001,16.74
91,0,23800,0,3240,0.334,20520,0.032,0.259,0.037,3220,0.001,15.315
92,0,23800,0,3240,0.334,20520,0.032,0.259,0.037,3220,0.001,15.315
94,0,23800,0,3240,0.334,20520,0.032,0.259,0.037,3220,0.001,15.315
95,0,23800,0,3240,0.334,20520,0.032,0.259,0.037,3220,0.001,15.315
96,0,23800,0,3240,0.334,20520,0.032,0.259,0.037,3220,0.001,15.315
98,0,23800,0,3240,0.334,20520,0.032,0.259,0.037,3220,0.001,15.315
99,0,23800,0,3240,0.334,20520,0.032,0.259,0.037,3220,0.001,15.315
100,0,23800,0,3240,0.334,20520,0.032,0.259,0.037,3220,0.001,15.315
102,0,27420,0,3740,0.311,23800,0.029,0.234,0.038,3720,0.001,13.95
