time (s),top_completeLatency (ms),top_transferred (messages),spout_completeLatency (ms),spout_transferred (messages),bolt_executeLatency (ms),bolt_executed (messages),capacity,bolt_processLatency (ms),bolt_executeLatency (ms),bolt_executed (messages),capacity,bolt_processLatency (ms)
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0
31,0,1920,0,280,0.41,1660,0.034,0.399,0.692,260,0.026,143.63
32,0,1920,0,280,0.41,1660,0.034,0.399,0.692,260,0.026,143.63
34,0,1920,0,280,0.41,1660,0.034,0.399,0.692,260,0.026,143.63
35,0,1920,0,280,0.41,1660,0.034,0.399,0.692,260,0.026,143.63
37,0,1920,0,280,0.41,1660,0.034,0.399,0.692,260,0.026,143.63
38,0,1920,0,280,0.41,1660,0.034,0.399,0.692,260,0.026,143.63
40,0,1920,0,280,0.41,1660,0.034,0.399,0.692,260,0.026,143.63
41,0,6400,0,860,0.284,5560,0.021,0.194,0.256,860,0.01,31.217
43,0,6400,0,860,0.284,5560,0.021,0.194,0.256,860,0.01,31.217
44,0,6400,0,860,0.284,5560,0.021,0.194,0.256,860,0.01,31.217
45,0,6400,0,860,0.284,5560,0.021,0.194,0.256,860,0.01,31.217
47,0,6400,0,860,0.284,5560,0.021,0.194,0.256,860,0.01,31.217
48,0,6400,0,860,0.284,5560,0.021,0.194,0.256,860,0.01,31.217
49,0,6400,0,860,0.284,5560,0.021,0.194,0.256,860,0.01,31.217
51,0,9840,0,1360,0.253,8460,0.019,0.191,0.169,1300,0.007,26.448
52,0,9840,0,1360,0.253,8460,0.019,0.191,0.169,1300,0.007,26.448
53,0,9840,0,1360,0.253,8460,0.019,0.191,0.169,1300,0.007,26.448
55,0,9840,0,1360,0.253,8460,0.019,0.191,0.169,1300,0.007,26.448
56,0,9840,0,1360,0.253,8460,0.019,0.191,0.169,1300,0.007,26.448
57,0,9840,0,1360,0.253,8460,0.019,0.191,0.169,1300,0.007,26.448
59,0,9840,0,1360,0.253,8460,0.019,0.191,0.169,1300,0.007,26.448
60,0,13120,0,1780,0.241,11360,0.018,0.159,0.136,1760,0.005,19.888
62,0,13120,0,1780,0.241,11360,0.018,0.159,0.136,1760,0.005,19.888
63,0,13120,0,1780,0.241,11360,0.018,0.159,0.136,1760,0.005,19.888
65,0,13120,0,1780,0.241,11360,0.018,0.159,0.136,1760,0.005,19.888
66,0,13120,0,1780,0.241,11360,0.018,0.159,0.136,1760,0.005,19.888
67,0,13120,0,1780,0.241,11360,0.018,0.159,0.136,1760,0.005,19.888
69,0,13120,0,1780,0.241,11360,0.018,0.159,0.136,1760,0.005,19.888
70,0,13120,0,1780,0.241,11360,0.018,0.159,0.136,1760,0.005,19.888
72,0,17520,0,2340,0.215,15240,0.015,0.134,0.109,2380,0.004,15.887
73,0,17520,0,2340,0.215,15240,0.015,0.134,0.109,2380,0.004,15.887
75,0,17520,0,2340,0.215,15240,0.015,0.134,0.109,2380,0.004,15.887
76,0,17520,0,2340,0.215,15240,0.015,0.134,0.109,2380,0.004,15.887
77,0,17520,0,2340,0.215,15240,0.015,0.134,0.109,2380,0.004,15.887
79,0,17520,0,2340,0.215,15240,0.015,0.134,0.109,2380,0.004,15.887
81,0,17520,0,2340,0.215,15240,0.015,0.134,0.109,2380,0.004,15.887
82,0,20920,0,2820,0.208,18040,0.014,0.129,0.092,2840,0.004,14.162
83,0,20920,0,2820,0.208,18040,0.014,0.129,0.092,2840,0.004,14.162
85,0,20920,0,2820,0.208,18040,0.014,0.129,0.092,2840,0.004,14.162
86,0,20920,0,2820,0.208,18040,0.014,0.129,0.092,2840,0.004,14.162
87,0,20920,0,2820,0.208,18040,0.014,0.129,0.092,2840,0.004,14.162
89,0,20920,0,2820,0.208,18040,0.014,0.129,0.092,2840,0.004,14.162
90,0,20920,0,2820,0.208,18040,0.014,0.129,0.092,2840,0.004,14.162
91,0,24300,0,3280,0.21,20940,0.015,0.13,0.176,3300,0.005,12.775
93,0,24300,0,3280,0.21,20940,0.015,0.13,0.176,3300,0.005,12.775
94,0,24300,0,3280,0.21,20940,0.015,0.13,0.176,3300,0.005,12.775
95,0,24300,0,3280,0.21,20940,0.015,0.13,0.176,3300,0.005,12.775
97,0,24300,0,3280,0.21,20940,0.015,0.13,0.176,3300,0.005,12.775
98,0,24300,0,3280,0.21,20940,0.015,0.13,0.176,3300,0.005,12.775
99,0,24300,0,3280,0.21,20940,0.015,0.13,0.176,3300,0.005,12.775
101,0,24300,0,3280,0.21,20940,0.015,0.13,0.176,3300,0.005,12.775
102,0,28800,0,3860,0.204,24900,0.016,0.122,0.154,3900,0.004,11.698
