time (s),top_completeLatency (ms),top_transferred (messages),spout_completeLatency (ms),spout_transferred (messages),bolt_executeLatency (ms),bolt_executed (messages),capacity,bolt_processLatency (ms),bolt_executeLatency (ms),bolt_executed (messages),capacity,bolt_processLatency (ms)
110,0,21200,0,2820,1.56,18440,0.126,0.698,0.179,2900,0.007,104.18
112,0,25020,0,3400,1.374,21500,0.11,0.627,0.16,3380,0.006,90.81
113,0,25020,0,3400,1.374,21500,0.11,0.627,0.16,3380,0.006,90.81
114,0,25020,0,3400,1.374,21500,0.11,0.627,0.16,3380,0.006,90.81
116,0,25020,0,3400,1.374,21500,0.11,0.627,0.16,3380,0.006,90.81
118,0,25020,0,3400,1.374,21500,0.11,0.627,0.16,3380,0.006,90.81
119,0,25020,0,3400,1.374,21500,0.11,0.627,0.16,3380,0.006,90.81
121,0,29160,0,3940,1.207,25200,0.096,0.545,0.136,3980,0.005,79.241
123,0,29160,0,3940,1.207,25200,0.096,0.545,0.136,3980,0.005,79.241
124,0,29160,0,3940,1.207,25200,0.096,0.545,0.136,3980,0.005,79.241
126,0,29160,0,3940,1.207,25200,0.096,0.545,0.136,3980,0.005,79.241
127,0,29160,0,3940,1.207,25200,0.096,0.545,0.136,3980,0.005,79.241
128,0,29160,0,3940,1.207,25200,0.096,0.545,0.136,3980,0.005,79.241
130,0,29160,0,3940,1.207,25200,0.096,0.545,0.136,3980,0.005,79.241
131,0,29160,0,3940,1.207,25200,0.096,0.545,0.136,3980,0.005,79.241
132,0,32480,0,4400,1.114,28120,0.088,0.503,0.132,4380,0.005,72.797
134,0,32480,0,4400,1.114,28120,0.088,0.503,0.132,4380,0.005,72.797
135,0,32480,0,4400,1.114,28120,0.088,0.503,0.132,4380,0.005,72.797
136,0,32480,0,4400,1.114,28120,0.088,0.503,0.132,4380,0.005,72.797
138,0,32480,0,4400,1.114,28120,0.088,0.503,0.132,4380,0.005,72.797
140,0,32480,0,4400,1.114,28120,0.088,0.503,0.132,4380,0.005,72.797
141,0,32480,0,4400,1.114,28120,0.088,0.503,0.132,4380,0.005,72.797
142,0,36080,0,4860,1.045,31160,0.082,0.46,0.122,4900,0.004,67.553
144,0,36080,0,4860,1.045,31160,0.082,0.46,0.122,4900,0.004,67.553
145,0,36080,0,4860,1.045,31160,0.082,0.46,0.122,4900,0.004,67.553
146,0,36080,0,4860,1.045,31160,0.082,0.46,0.122,4900,0.004,67.553
148,0,36080,0,4860,1.045,31160,0.082,0.46,0.122,4900,0.004,67.553
149,0,36080,0,4860,1.045,31160,0.082,0.46,0.122,4900,0.004,67.553
151,0,36080,0,4860,1.045,31160,0.082,0.46,0.122,4900,0.004,67.553
152,0,40240,0,5420,0.965,34820,0.078,0.421,0.11,5440,0.004,62.133
153,0,40240,0,5420,0.965,34820,0.078,0.421,0.11,5440,0.004,62.133
155,0,40240,0,5420,0.965,34820,0.078,0.421,0.11,5440,0.004,62.133
156,0,40240,0,5420,0.965,34820,0.078,0.421,0.11,5440,0.004,62.133
157,0,40240,0,5420,0.965,34820,0.078,0.421,0.11,5440,0.004,62.133
159,0,40240,0,5420,0.965,34820,0.078,0.421,0.11,5440,0.004,62.133
160,0,40240,0,5420,0.965,34820,0.078,0.421,0.11,5440,0.004,62.133
161,0,40240,0,5420,0.965,34820,0.078,0.421,0.11,5440,0.004,62.133
163,0,43580,0,5880,0.909,37760,0.072,0.402,0.102,5900,0.004,58.052
164,0,43580,0,5880,0.909,37760,0.072,0.402,0.102,5900,0.004,58.052
166,0,43580,0,5880,0.909,37760,0.072,0.402,0.102,5900,0.004,58.052
167,0,43580,0,5880,0.909,37760,0.072,0.402,0.102,5900,0.004,58.052
168,0,43580,0,5880,0.909,37760,0.072,0.402,0.102,5900,0.004,58.052
170,0,43580,0,5880,0.909,37760,0.072,0.402,0.102,5900,0.004,58.052
171,0,43580,0,5880,0.909,37760,0.072,0.402,0.102,5900,0.004,58.052
172,0,47100,0,6380,0.857,40700,0.067,0.378,0.095,6340,0.003,54.86
174,0,47100,0,6380,0.857,40700,0.067,0.378,0.095,6340,0.003,54.86
175,0,47100,0,6380,0.857,40700,0.067,0.378,0.095,6340,0.003,54.86
176,0,47100,0,6380,0.857,40700,0.067,0.378,0.095,6340,0.003,54.86
178,0,47100,0,6380,0.857,40700,0.067,0.378,0.095,6340,0.003,54.86
179,0,47100,0,6380,0.857,40700,0.067,0.378,0.095,6340,0.003,54.86
180,0,47100,0,6380,0.857,40700,0.067,0.378,0.095,6340,0.003,54.86
182,0,47100,0,6380,0.857,40700,0.067,0.378,0.095,6340,0.003,54.86
183,0,51320,0,6920,0.809,44360,0.062,0.363,0.086,6960,0.003,51.032
185,0,51320,0,6920,0.809,44360,0.062,0.363,0.086,6960,0.003,51.032
186,0,51320,0,6920,0.809,44360,0.062,0.363,0.086,6960,0.003,51.032
187,0,51320,0,6920,0.809,44360,0.062,0.363,0.086,6960,0.003,51.032
189,0,51320,0,6920,0.809,44360,0.062,0.363,0.086,6960,0.003,51.032
190,0,51320,0,6920,0.809,44360,0.062,0.363,0.086,6960,0.003,51.032
191,0,51320,0,6920,0.809,44360,0.062,0.363,0.086,6960,0.003,51.032
193,0,54680,0,7400,0.773,47300,0.059,0.348,0.081,7400,0.003,48.47
194,0,54680,0,7400,0.773,47300,0.059,0.348,0.081,7400,0.003,48.47
195,0,54680,0,7400,0.773,47300,0.059,0.348,0.081,7400,0.003,48.47
197,0,54680,0,7400,0.773,47300,0.059,0.348,0.081,7400,0.003,48.47
198,0,54680,0,7400,0.773,47300,0.059,0.348,0.081,7400,0.003,48.47
200,0,54680,0,7400,0.773,47300,0.059,0.348,0.081,7400,0.003,48.47
201,0,54680,0,7400,0.773,47300,0.059,0.348,0.081,7400,0.003,48.47
202,0,58300,0,7880,0.74,50320,0.057,0.334,0.079,7860,0.003,45.969
204,0,58300,0,7880,0.74,50320,0.057,0.334,0.079,7860,0.003,45.969
205,0,58300,0,7880,0.74,50320,0.057,0.334,0.079,7860,0.003,45.969
206,0,58300,0,7880,0.74,50320,0.057,0.334,0.079,7860,0.003,45.969
208,0,58300,0,7880,0.74,50320,0.057,0.334,0.079,7860,0.003,45.969
209,0,58300,0,7880,0.74,50320,0.057,0.334,0.079,7860,0.003,45.969
210,0,58300,0,7880,0.74,50320,0.057,0.334,0.079,7860,0.003,45.969
212,0,58300,0,7880,0.74,50320,0.057,0.334,0.079,7860,0.003,45.969
213,0,62460,0,8420,0.701,54000,0.054,0.316,0.076,8420,0.003,43.305
214,0,62460,0,8420,0.701,54000,0.054,0.316,0.076,8420,0.003,43.305
216,0,62460,0,8420,0.701,54000,0.054,0.316,0.076,8420,0.003,43.305
217,0,62460,0,8420,0.701,54000,0.054,0.316,0.076,8420,0.003,43.305
218,0,62460,0,8420,0.701,54000,0.054,0.316,0.076,8420,0.003,43.305
220,0,62460,0,8420,0.701,54000,0.054,0.316,0.076,8420,0.003,43.305
221,0,62460,0,8420,0.701,54000,0.054,0.316,0.076,8420,0.003,43.305
222,0,65880,0,8900,0.679,56940,0.052,0.305,0.077,8880,0.002,41.955
224,0,65880,0,8900,0.679,56940,0.052,0.305,0.077,8880,0.002,41.955
225,0,65880,0,8900,0.679,56940,0.052,0.305,0.077,8880,0.002,41.955
226,0,65880,0,8900,0.679,56940,0.052,0.305,0.077,8880,0.002,41.955
228,0,65880,0,8900,0.679,56940,0.052,0.305,0.077,8880,0.002,41.955
229,0,65880,0,8900,0.679,56940,0.052,0.305,0.077,8880,0.002,41.955
231,0,65880,0,8900,0.679,56940,0.052,0.305,0.077,8880,0.002,41.955
232,0,65880,0,8900,0.679,56940,0.052,0.305,0.077,8880,0.002,41.955
233,0,69520,0,9420,0.653,60020,0.049,0.298,0.074,9420,0.002,40.045
235,0,69520,0,9420,0.653,60020,0.049,0.298,0.074,9420,0.002,40.045
236,0,69520,0,9420,0.653,60020,0.049,0.298,0.074,9420,0.002,40.045
237,0,69520,0,9420,0.653,60020,0.049,0.298,0.074,9420,0.002,40.045
239,0,69520,0,9420,0.653,60020,0.049,0.298,0.074,9420,0.002,40.045
240,0,69520,0,9420,0.653,60020,0.049,0.298,0.074,9420,0.002,40.045
241,0,69520,0,9420,0.653,60020,0.049,0.298,0.074,9420,0.002,40.045
243,0,73660,0,9940,0.636,63680,0.047,0.291,0.073,9920,0.002,38.222
245,0,73660,0,9940,0.636,63680,0.047,0.291,0.073,9920,0.002,38.222
246,0,73660,0,9940,0.636,63680,0.047,0.291,0.073,9920,0.002,38.222
248,0,73660,0,9940,0.636,63680,0.047,0.291,0.073,9920,0.002,38.222
249,0,73660,0,9940,0.636,63680,0.047,0.291,0.073,9920,0.002,38.222
250,0,73660,0,9940,0.636,63680,0.047,0.291,0.073,9920,0.002,38.222
252,0,73660,0,9940,0.636,63680,0.047,0.291,0.073,9920,0.002,38.222
253,0,77020,0,10420,0.626,66520,0.048,0.282,0.069,10400,0.002,36.954
255,0,77020,0,10420,0.626,66520,0.048,0.282,0.069,10400,0.002,36.954
256,0,77020,0,10420,0.626,66520,0.048,0.282,0.069,10400,0.002,36.954
257,0,77020,0,10420,0.626,66520,0.048,0.282,0.069,10400,0.002,36.954
259,0,77020,0,10420,0.626,66520,0.048,0.282,0.069,10400,0.002,36.954
260,0,77020,0,10420,0.626,66520,0.048,0.282,0.069,10400,0.002,36.954
261,0,77020,0,10420,0.626,66520,0.048,0.282,0.069,10400,0.002,36.954
263,0,77020,0,10420,0.626,66520,0.048,0.282,0.069,10400,0.002,36.954
264,0,80600,0,10920,0.607,69660,0.047,0.272,0.068,10880,0.002,35.881
265,0,80600,0,10920,0.607,69660,0.047,0.272,0.068,10880,0.002,35.881
267,0,80600,0,10920,0.607,69660,0.047,0.272,0.068,10880,0.002,35.881
268,0,80600,0,10920,0.607,69660,0.047,0.272,0.068,10880,0.002,35.881
270,0,80600,0,10920,0.607,69660,0.047,0.272,0.068,10880,0.002,35.881
272,0,80600,0,10920,0.607,69660,0.047,0.272,0.068,10880,0.002,35.881
273,0,80600,0,10920,0.607,69660,0.047,0.272,0.068,10880,0.002,35.881
274,0,84380,0,11440,0.591,72940,0.046,0.266,0.065,11400,0.002,34.854
276,0,84380,0,11440,0.591,72940,0.046,0.266,0.065,11400,0.002,34.854
277,0,84380,0,11440,0.591,72940,0.046,0.266,0.065,11400,0.002,34.854
278,0,84380,0,11440,0.591,72940,0.046,0.266,0.065,11400,0.002,34.854
280,0,84380,0,11440,0.591,72940,0.046,0.266,0.065,11400,0.002,34.854
281,0,84380,0,11440,0.591,72940,0.046,0.266,0.065,11400,0.002,34.854
282,0,84380,0,11440,0.591,72940,0.046,0.266,0.065,11400,0.002,34.854
284,0,88120,0,11900,0.575,76300,0.044,0.259,0.065,11920,0.002,33.634
285,0,88120,0,11900,0.575,76300,0.044,0.259,0.065,11920,0.002,33.634
287,0,88120,0,11900,0.575,76300,0.044,0.259,0.065,11920,0.002,33.634
288,0,88120,0,11900,0.575,76300,0.044,0.259,0.065,11920,0.002,33.634
290,0,88120,0,11900,0.575,76300,0.044,0.259,0.065,11920,0.002,33.634
291,0,88120,0,11900,0.575,76300,0.044,0.259,0.065,11920,0.002,33.634
292,0,88120,0,11900,0.575,76300,0.044,0.259,0.065,11920,0.002,33.634
294,0,91680,0,12400,0.562,79220,0.043,0.253,0.063,12380,0.002,32.811
295,0,91680,0,12400,0.562,79220,0.043,0.253,0.063,12380,0.002,32.811
297,0,91680,0,12400,0.562,79220,0.043,0.253,0.063,12380,0.002,32.811
298,0,91680,0,12400,0.562,79220,0.043,0.253,0.063,12380,0.002,32.811
300,0,91680,0,12400,0.562,79220,0.043,0.253,0.063,12380,0.002,32.811
