time (s),top_completeLatency (ms),top_transferred (messages),spout_completeLatency (ms),spout_transferred (messages),bolt_executeLatency (ms),bolt_executed (messages),capacity,bolt_processLatency (ms),bolt_executeLatency (ms),bolt_executed (messages),capacity,bolt_processLatency (ms)
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,1960,0,260,1.085,1640,0.126,0.256,0,240,0,23.417
32,0,1960,0,260,1.085,1640,0.126,0.256,0,240,0,23.417
34,0,1960,0,260,1.085,1640,0.126,0.256,0,240,0,23.417
35,0,1960,0,260,1.085,1640,0.126,0.256,0,240,0,23.417
36,0,1960,0,260,1.085,1640,0.126,0.256,0,240,0,23.417
38,0,1960,0,260,1.085,1640,0.126,0.256,0,240,0,23.417
39,0,1960,0,260,1.085,1640,0.126,0.256,0,240,0,23.417
40,0,5980,0,860,0.506,5140,0.062,0.177,0.026,760,0.001,16.821
42,0,5980,0,860,0.506,5140,0.062,0.177,0.026,760,0.001,16.821
43,0,5980,0,860,0.506,5140,0.062,0.177,0.026,760,0.001,16.821
45,0,5980,0,860,0.506,5140,0.062,0.177,0.026,760,0.001,16.821
46,0,5980,0,860,0.506,5140,0.062,0.177,0.026,760,0.001,16.821
48,0,5980,0,860,0.506,5140,0.062,0.177,0.026,760,0.001,16.821
49,0,5980,0,860,0.506,5140,0.062,0.177,0.026,760,0.001,16.821
51,0,9760,0,1300,0.376,8460,0.041,0.149,0.03,1340,0.001,14.508
52,0,9760,0,1300,0.376,8460,0.041,0.149,0.03,1340,0.001,14.508
53,0,9760,0,1300,0.376,8460,0.041,0.149,0.03,1340,0.001,14.508
55,0,9760,0,1300,0.376,8460,0.041,0.149,0.03,1340,0.001,14.508
56,0,9760,0,1300,0.376,8460,0.041,0.149,0.03,1340,0.001,14.508
58,0,9760,0,1300,0.376,8460,0.041,0.149,0.03,1340,0.001,14.508
59,0,9760,0,1300,0.376,8460,0.041,0.149,0.03,1340,0.001,14.508
60,0,9760,0,1300,0.376,8460,0.041,0.149,0.03,1340,0.001,14.508
61,0,13140,0,1780,0.383,11340,0.036,0.137,0.034,1760,0.001,12.609
63,0,13140,0,1780,0.383,11340,0.036,0.137,0.034,1760,0.001,12.609
64,0,13140,0,1780,0.383,11340,0.036,0.137,0.034,1760,0.001,12.609
65,0,13140,0,1780,0.383,11340,0.036,0.137,0.034,1760,0.001,12.609
67,0,13140,0,1780,0.383,11340,0.036,0.137,0.034,1760,0.001,12.609
68,0,13140,0,1780,0.383,11340,0.036,0.137,0.034,1760,0.001,12.609
69,0,13140,0,1780,0.383,11340,0.036,0.137,0.034,1760,0.001,12.609
71,0,16860,0,2280,0.38,14640,0.038,0.121,0.027,2260,0.001,10.951
72,0,16860,0,2280,0.38,14640,0.038,0.121,0.027,2260,0.001,10.951
73,0,16860,0,2280,0.38,14640,0.038,0.121,0.027,2260,0.001,10.951
75,0,16860,0,2280,0.38,14640,0.038,0.121,0.027,2260,0.001,10.951
76,0,16860,0,2280,0.38,14640,0.038,0.121,0.027,2260,0.001,10.951
78,0,16860,0,2280,0.38,14640,0.038,0.121,0.027,2260,0.001,10.951
79,0,16860,0,2280,0.38,14640,0.038,0.121,0.027,2260,0.001,10.951
80,0,16860,0,2280,0.38,14640,0.038,0.121,0.027,2260,0.001,10.951
82,0,20900,0,2820,0.341,18060,0.032,0.111,0.028,2860,0.001,10.197
83,0,20900,0,2820,0.341,18060,0.032,0.111,0.028,2860,0.001,10.197
84,0,20900,0,2820,0.341,18060,0.032,0.111,0.028,2860,0.001,10.197
86,0,20900,0,2820,0.341,18060,0.032,0.111,0.028,2860,0.001,10.197
87,0,20900,0,2820,0.341,18060,0.032,0.111,0.028,2860,0.001,10.197
88,0,20900,0,2820,0.341,18060,0.032,0.111,0.028,2860,0.001,10.197
90,0,20900,0,2820,0.341,18060,0.032,0.111,0.028,2860,0.001,10.197
91,0,24240,0,3300,0.337,20960,0.03,0.112,0.024,3300,0.001,9.586
92,0,24240,0,3300,0.337,20960,0.03,0.112,0.024,3300,0.001,9.586
94,0,24240,0,3300,0.337,20960,0.03,0.112,0.024,3300,0.001,9.586
95,0,24240,0,3300,0.337,20960,0.03,0.112,0.024,3300,0.001,9.586
96,0,24240,0,3300,0.337,20960,0.03,0.112,0.024,3300,0.001,9.586
98,0,24240,0,3300,0.337,20960,0.03,0.112,0.024,3300,0.001,9.586
99,0,24240,0,3300,0.337,20960,0.03,0.112,0.024,3300,0.001,9.586
100,0,24240,0,3300,0.337,20960,0.03,0.112,0.024,3300,0.001,9.586
102,0,27900,0,3780,0.315,24280,0.028,0.114,0.037,3780,0.001,8.862
103,0,27900,0,3780,0.315,24280,0.028,0.114,0.037,3780,0.001,8.862
104,0,27900,0,3780,0.315,24280,0.028,0.114,0.037,3780,0.001,8.862
106,0,27900,0,3780,0.315,24280,0.028,0.114,0.037,3780,0.001,8.862
