time (s),top_completeLatency (ms),top_transferred (messages),spout_completeLatency (ms),spout_transferred (messages),bolt_executeLatency (ms),bolt_executed (messages),capacity,bolt_processLatency (ms),bolt_executeLatency (ms),bolt_executed (messages),capacity,bolt_processLatency (ms)
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,2580,0,360,1.2,2200,0.089,0.609,0,360,0,19.352
29,0,2580,0,360,1.2,2200,0.089,0.609,0,360,0,19.352
30,0,2580,0,360,1.2,2200,0.089,0.609,0,360,0,19.352
31,0,2580,0,360,1.2,2200,0.089,0.609,0,360,0,19.352
33,0,2580,0,360,1.2,2200,0.089,0.609,0,360,0,19.352
34,0,2580,0,360,1.2,2200,0.089,0.609,0,360,0,19.352
35,0,2580,0,360,1.2,2200,0.089,0.609,0,360,0,19.352
37,0,2580,0,360,1.2,2200,0.089,0.609,0,360,0,19.352
39,0,5460,0,780,0.657,4600,0.058,0.355,0.056,720,0.001,13.468
40,0,5460,0,780,0.657,4600,0.058,0.355,0.056,720,0.001,13.468
42,0,5460,0,780,0.657,4600,0.058,0.355,0.056,720,0.001,13.468
43,0,5460,0,780,0.657,4600,0.058,0.355,0.056,720,0.001,13.468
44,0,5460,0,780,0.657,4600,0.058,0.355,0.056,720,0.001,13.468
46,0,5460,0,780,0.657,4600,0.058,0.355,0.056,720,0.001,13.468
47,0,5460,0,780,0.657,4600,0.058,0.355,0.056,720,0.001,13.468
48,0,9040,0,1220,0.558,7780,0.044,0.378,0.083,1200,0.001,16.813
50,0,9040,0,1220,0.558,7780,0.044,0.378,0.083,1200,0.001,16.813
51,0,9040,0,1220,0.558,7780,0.044,0.378,0.083,1200,0.001,16.813
52,0,9040,0,1220,0.558,7780,0.044,0.378,0.083,1200,0.001,16.813
54,0,9040,0,1220,0.558,7780,0.044,0.378,0.083,1200,0.001,16.813
55,0,9040,0,1220,0.558,7780,0.044,0.378,0.083,1200,0.001,16.813
57,0,9040,0,1220,0.558,7780,0.044,0.378,0.083,1200,0.001,16.813
58,0,13440,0,1820,0.425,11660,0.033,0.308,0.055,1820,0,13.569
59,0,13440,0,1820,0.425,11660,0.033,0.308,0.055,1820,0,13.569
61,0,13440,0,1820,0.425,11660,0.033,0.308,0.055,1820,0,13.569
62,0,13440,0,1820,0.425,11660,0.033,0.308,0.055,1820,0,13.569
63,0,13440,0,1820,0.425,11660,0.033,0.308,0.055,1820,0,13.569
65,0,13440,0,1820,0.425,11660,0.033,0.308,0.055,1820,0,13.569
66,0,13440,0,1820,0.425,11660,0.033,0.308,0.055,1820,0,13.569
67,0,13440,0,1820,0.425,11660,0.033,0.308,0.055,1820,0,13.569
69,0,16800,0,2260,0.384,14540,0.027,0.265,0.053,2280,0,11.955
70,0,16800,0,2260,0.384,14540,0.027,0.265,0.053,2280,0,11.955
71,0,16800,0,2260,0.384,14540,0.027,0.265,0.053,2280,0,11.955
73,0,16800,0,2260,0.384,14540,0.027,0.265,0.053,2280,0,11.955
74,0,16800,0,2260,0.384,14540,0.027,0.265,0.053,2280,0,11.955
75,0,16800,0,2260,0.384,14540,0.027,0.265,0.053,2280,0,11.955
77,0,16800,0,2260,0.384,14540,0.027,0.265,0.053,2280,0,11.955
78,0,20160,0,2740,0.362,17460,0.023,0.245,0.044,2740,0,10.933
79,0,20160,0,2740,0.362,17460,0.023,0.245,0.044,2740,0,10.933
81,0,20160,0,2740,0.362,17460,0.023,0.245,0.044,2740,0,10.933
82,0,20160,0,2740,0.362,17460,0.023,0.245,0.044,2740,0,10.933
83,0,20160,0,2740,0.362,17460,0.023,0.245,0.044,2740,0,10.933
85,0,20160,0,2740,0.362,17460,0.023,0.245,0.044,2740,0,10.933
86,0,20160,0,2740,0.362,17460,0.023,0.245,0.044,2740,0,10.933
87,0,20160,0,2740,0.362,17460,0.023,0.245,0.044,2740,0,10.933
89,0,24760,0,3360,0.351,21340,0.023,0.211,0.042,3320,0,9.733
90,0,24760,0,3360,0.351,21340,0.023,0.211,0.042,3320,0,9.733
91,0,24760,0,3360,0.351,21340,0.023,0.211,0.042,3320,0,9.733
93,0,24760,0,3360,0.351,21340,0.023,0.211,0.042,3320,0,9.733
94,0,24760,0,3360,0.351,21340,0.023,0.211,0.042,3320,0,9.733
95,0,24760,0,3360,0.351,21340,0.023,0.211,0.042,3320,0,9.733
97,0,24760,0,3360,0.351,21340,0.023,0.211,0.042,3320,0,9.733
98,0,28120,0,3800,0.323,24300,0.021,0.198,0.037,3780,0,8.814
99,0,28120,0,3800,0.323,24300,0.021,0.198,0.037,3780,0,8.814
101,0,28120,0,3800,0.323,24300,0.021,0.198,0.037,3780,0,8.814
102,0,28120,0,3800,0.323,24300,0.021,0.198,0.037,3780,0,8.814
