time (s),top_completeLatency (ms),top_transferred (messages),spout_completeLatency (ms),spout_transferred (messages),bolt_executeLatency (ms),bolt_executed (messages),capacity,bolt_processLatency (ms),bolt_executeLatency (ms),bolt_executed (messages),capacity,bolt_processLatency (ms)
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0,0,0,0
34,0,280,0,120,0.4,100,0.003,0.2,0,60,0,8.667
35,0,280,0,120,0.4,100,0.003,0.2,0,60,0,8.667
37,0,280,0,120,0.4,100,0.003,0.2,0,60,0,8.667
38,0,280,0,120,0.4,100,0.003,0.2,0,60,0,8.667
39,0,280,0,120,0.4,100,0.003,0.2,0,60,0,8.667
41,0,280,0,120,0.4,100,0.003,0.2,0,60,0,8.667
42,0,280,0,120,0.4,100,0.003,0.2,0,60,0,8.667
43,0,280,0,120,0.4,100,0.003,0.2,0,60,0,8.667
45,0,3780,0,500,1.687,3260,0.109,0.379,0.308,520,0.006,834.69
46,0,3780,0,500,1.687,3260,0.109,0.379,0.308,520,0.006,834.69
47,0,3780,0,500,1.687,3260,0.109,0.379,0.308,520,0.006,834.69
49,0,3780,0,500,1.687,3260,0.109,0.379,0.308,520,0.006,834.69
50,0,3780,0,500,1.687,3260,0.109,0.379,0.308,520,0.006,834.69
51,0,3780,0,500,1.687,3260,0.109,0.379,0.308,520,0.006,834.69
53,0,3780,0,500,1.687,3260,0.109,0.379,0.308,520,0.006,834.69
54,0,7080,0,960,0.997,6180,0.082,0.255,0.2,1000,0.004,386.23
56,0,7080,0,960,0.997,6180,0.082,0.255,0.2,1000,0.004,386.23
57,0,7080,0,960,0.997,6180,0.082,0.255,0.2,1000,0.004,386.23
58,0,7080,0,960,0.997,6180,0.082,0.255,0.2,1000,0.004,386.23
60,0,7080,0,960,0.997,6180,0.082,0.255,0.2,1000,0.004,386.23
61,0,7080,0,960,0.997,6180,0.082,0.255,0.2,1000,0.004,386.23
63,0,7080,0,960,0.997,6180,0.082,0.255,0.2,1000,0.004,386.23
64,0,11160,0,1500,0.765,9620,0.067,0.198,0.132,1520,0.003,253.7
65,0,11160,0,1500,0.765,9620,0.067,0.198,0.132,1520,0.003,253.7
67,0,11160,0,1500,0.765,9620,0.067,0.198,0.132,1520,0.003,253.7
68,0,11160,0,1500,0.765,9620,0.067,0.198,0.132,1520,0.003,253.7
69,0,11160,0,1500,0.765,9620,0.067,0.198,0.132,1520,0.003,253.7
71,0,11160,0,1500,0.765,9620,0.067,0.198,0.132,1520,0.003,253.7
72,0,11160,0,1500,0.765,9620,0.067,0.198,0.132,1520,0.003,253.7
73,0,11160,0,1500,0.765,9620,0.067,0.198,0.132,1520,0.003,253.7
75,0,14960,0,2040,0.621,12880,0.055,0.162,0.099,2020,0.003,185.73
76,0,14960,0,2040,0.621,12880,0.055,0.162,0.099,2020,0.003,185.73
77,0,14960,0,2040,0.621,12880,0.055,0.162,0.099,2020,0.003,185.73
79,0,14960,0,2040,0.621,12880,0.055,0.162,0.099,2020,0.003,185.73
80,0,14960,0,2040,0.621,12880,0.055,0.162,0.099,2020,0.003,185.73
81,0,14960,0,2040,0.621,12880,0.055,0.162,0.099,2020,0.003,185.73
83,0,14960,0,2040,0.621,12880,0.055,0.162,0.099,2020,0.003,185.73
84,0,18580,0,2540,0.535,16000,0.049,0.152,0.094,2540,0.002,148.66
85,0,18580,0,2540,0.535,16000,0.049,0.152,0.094,2540,0.002,148.66
87,0,18580,0,2540,0.535,16000,0.049,0.152,0.094,2540,0.002,148.66
88,0,18580,0,2540,0.535,16000,0.049,0.152,0.094,2540,0.002,148.66
89,0,18580,0,2540,0.535,16000,0.049,0.152,0.094,2540,0.002,148.66
91,0,18580,0,2540,0.535,16000,0.049,0.152,0.094,2540,0.002,148.66
92,0,18580,0,2540,0.535,16000,0.049,0.152,0.094,2540,0.002,148.66
93,0,18580,0,2540,0.535,16000,0.049,0.152,0.094,2540,0.002,148.66
95,0,22340,0,3000,0.477,19300,0.045,0.142,0.087,3000,0.002,124.64
96,0,22340,0,3000,0.477,19300,0.045,0.142,0.087,3000,0.002,124.64
98,0,22340,0,3000,0.477,19300,0.045,0.142,0.087,3000,0.002,124.64
99,0,22340,0,3000,0.477,19300,0.045,0.142,0.087,3000,0.002,124.64
100,0,22340,0,3000,0.477,19300,0.045,0.142,0.087,3000,0.002,124.64
102,0,22340,0,3000,0.477,19300,0.045,0.142,0.087,3000,0.002,124.64
103,0,22340,0,3000,0.477,19300,0.045,0.142,0.087,3000,0.002,124.64
