time (s),top_completeLatency (ms),top_transferred (messages),spout_completeLatency (ms),spout_transferred (messages),bolt_executeLatency (ms),bolt_executed (messages),capacity,bolt_processLatency (ms),bolt_executeLatency (ms),bolt_executed (messages),capacity,bolt_processLatency (ms)
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,2920,0,380,1.296,2500,0.1,0.938,0.211,380,0.002,14.281
32,0,2920,0,380,1.296,2500,0.1,0.938,0.211,380,0.002,14.281
34,0,2920,0,380,1.296,2500,0.1,0.938,0.211,380,0.002,14.281
35,0,2920,0,380,1.296,2500,0.1,0.938,0.211,380,0.002,14.281
36,0,2920,0,380,1.296,2500,0.1,0.938,0.211,380,0.002,14.281
38,0,2920,0,380,1.296,2500,0.1,0.938,0.211,380,0.002,14.281
39,0,2920,0,380,1.296,2500,0.1,0.938,0.211,380,0.002,14.281
40,0,6220,0,840,0.726,5480,0.057,0.517,0.119,840,0.001,11.327
42,0,6220,0,840,0.726,5480,0.057,0.517,0.119,840,0.001,11.327
43,0,6220,0,840,0.726,5480,0.057,0.517,0.119,840,0.001,11.327
45,0,6220,0,840,0.726,5480,0.057,0.517,0.119,840,0.001,11.327
46,0,6220,0,840,0.726,5480,0.057,0.517,0.119,840,0.001,11.327
48,0,6220,0,840,0.726,5480,0.057,0.517,0.119,840,0.001,11.327
49,0,6220,0,840,0.726,5480,0.057,0.517,0.119,840,0.001,11.327
50,0,6220,0,840,0.726,5480,0.057,0.517,0.119,840,0.001,11.327
52,0,9800,0,1340,0.579,8460,0.054,0.373,0.077,1300,0.001,10.192
53,0,9800,0,1340,0.579,8460,0.054,0.373,0.077,1300,0.001,10.192
59,0,9800,0,1340,0.579,8460,0.054,0.373,0.077,1300,0.001,10.192
60,0,9800,0,1340,0.579,8460,0.054,0.373,0.077,1300,0.001,10.192
61,0,14100,0,1920,0.462,12200,0.041,0.288,0.061,1960,0.001,8.945
63,0,14100,0,1920,0.462,12200,0.041,0.288,0.061,1960,0.001,8.945
64,0,14100,0,1920,0.462,12200,0.041,0.288,0.061,1960,0.001,8.945
65,0,14100,0,1920,0.462,12200,0.041,0.288,0.061,1960,0.001,8.945
67,0,14100,0,1920,0.462,12200,0.041,0.288,0.061,1960,0.001,8.945
68,0,14100,0,1920,0.462,12200,0.041,0.288,0.061,1960,0.001,8.945
69,0,14100,0,1920,0.462,12200,0.041,0.288,0.061,1960,0.001,8.945
71,0,17420,0,2360,0.431,15120,0.046,0.245,0.051,2340,0.001,8.059
72,0,17420,0,2360,0.431,15120,0.046,0.245,0.051,2340,0.001,8.059
73,0,17420,0,2360,0.431,15120,0.046,0.245,0.051,2340,0.001,8.059
75,0,17420,0,2360,0.431,15120,0.046,0.245,0.051,2340,0.001,8.059
76,0,17420,0,2360,0.431,15120,0.046,0.245,0.051,2340,0.001,8.059
77,0,17420,0,2360,0.431,15120,0.046,0.245,0.051,2340,0.001,8.059
79,0,17420,0,2360,0.431,15120,0.046,0.245,0.051,2340,0.001,8.059
80,0,17420,0,2360,0.431,15120,0.046,0.245,0.051,2340,0.001,8.059
82,0,21000,0,2860,0.385,18120,0.041,0.221,0.049,2860,0.001,7.298
83,0,21000,0,2860,0.385,18120,0.041,0.221,0.049,2860,0.001,7.298
84,0,21000,0,2860,0.385,18120,0.041,0.221,0.049,2860,0.001,7.298
86,0,21000,0,2860,0.385,18120,0.041,0.221,0.049,2860,0.001,7.298
87,0,21000,0,2860,0.385,18120,0.041,0.221,0.049,2860,0.001,7.298
88,0,21000,0,2860,0.385,18120,0.041,0.221,0.049,2860,0.001,7.298
90,0,21000,0,2860,0.385,18120,0.041,0.221,0.049,2860,0.001,7.298
91,0,21000,0,2860,0.385,18120,0.041,0.221,0.049,2860,0.001,7.298
92,0,25220,0,3420,0.343,21840,0.036,0.195,0.041,3400,0.001,6.659
94,0,25220,0,3420,0.343,21840,0.036,0.195,0.041,3400,0.001,6.659
95,0,25220,0,3420,0.343,21840,0.036,0.195,0.041,3400,0.001,6.659
96,0,25220,0,3420,0.343,21840,0.036,0.195,0.041,3400,0.001,6.659
98,0,25220,0,3420,0.343,21840,0.036,0.195,0.041,3400,0.001,6.659
99,0,25220,0,3420,0.343,21840,0.036,0.195,0.041,3400,0.001,6.659
100,0,25220,0,3420,0.343,21840,0.036,0.195,0.041,3400,0.001,6.659
102,0,28520,0,3840,0.323,24800,0.035,0.179,0.036,3840,0,6.301
103,0,28520,0,3840,0.323,24800,0.035,0.179,0.036,3840,0,6.301
104,0,28520,0,3840,0.323,24800,0.035,0.179,0.036,3840,0,6.301
